Anbieter,Nachfrager,Netzwerkeffekte,Neue Anbieter,Neue Nachfrager,Abgewanderte Anbieter,Abgewanderte Nachfrager,Beitrittsrate Anbieter,Beitrittsrate Nachfrager,Strategien,Seed,Dateiname
437.0,16128.0,9062.890000000001,1.0,41.0,1.0,0.0,0.1991249873495688,0.3,"Community & Nutzerbindung, Nachhaltigkeit & Lokalität",32057,simulation_community_nutzerbindung_nachhaltigkeit_lokalität_run1_seed32057.csv
407.0,16386.0,9151.063333333332,5.0,62.0,0.0,0.0,0.2,0.3,"Community & Nutzerbindung, Nachhaltigkeit & Lokalität",32058,simulation_community_nutzerbindung_nachhaltigkeit_lokalität_run2_seed32058.csv
403.0,16370.0,9184.166666666666,1.0,55.0,0.0,0.0,0.2,0.3,"Community & Nutzerbindung, Nachhaltigkeit & Lokalität",32059,simulation_community_nutzerbindung_nachhaltigkeit_lokalität_run3_seed32059.csv
