Anbieter,Nachfrager,Netzwerkeffekte,Neue Anbieter,Neue Nachfrager,Abgewanderte Anbieter,Abgewanderte Nachfrager,Beitrittsrate Anbieter,Beitrittsrate Nachfrager,Strategien,Seed,Dateiname
395.0,15661.0,8758.156666666666,3.0,43.0,0.0,0.0,0.2,0.3,"Monetarisierung, Nachhaltigkeit & Lokalität",22054,simulation_monetarisierung_nachhaltigkeit_lokalität_run1_seed22054.csv
468.0,16659.0,9349.223333333332,2.0,44.0,0.0,0.0,0.2,0.3,"Monetarisierung, Nachhaltigkeit & Lokalität",22055,simulation_monetarisierung_nachhaltigkeit_lokalität_run2_seed22055.csv
375.0,16171.0,9049.833333333334,5.0,42.0,0.0,0.0,0.2,0.3,"Monetarisierung, Nachhaltigkeit & Lokalität",22056,simulation_monetarisierung_nachhaltigkeit_lokalität_run3_seed22056.csv
