Anbieter,Nachfrager,Netzwerkeffekte,Neue Anbieter,Neue Nachfrager,Abgewanderte Anbieter,Abgewanderte Nachfrager,Beitrittsrate Anbieter,Beitrittsrate Nachfrager,Strategien,Seed,Dateiname
382.0,16446.0,9197.56,1.0,53.0,1.0,0.0,0.2,0.3,Nachhaltige Werte,20042,simulation_nachhaltige_werte_run1_seed20042.csv
394.0,16766.0,9358.456666666667,2.0,59.0,0.0,0.0,0.2,0.3,Nachhaltige Werte,20043,simulation_nachhaltige_werte_run2_seed20043.csv
441.0,16738.0,9362.289999999999,2.0,48.0,0.0,0.0,0.2,0.3,Nachhaltige Werte,20044,simulation_nachhaltige_werte_run3_seed20044.csv
