Anbieter,Nachfrager,Netzwerkeffekte,Neue Anbieter,Neue Nachfrager,Abgewanderte Anbieter,Abgewanderte Nachfrager,Beitrittsrate Anbieter,Beitrittsrate Nachfrager,Strategien,Seed,Dateiname
331.0,15863.0,8876.789466666665,1.0,52.0,0.0,0.0,0.1981831694147086,0.3,"Sichtbarkeit & Nutzergewinnung, Community & Nutzerbindung, Nachhaltigkeit & Lokalität",22066,simulation_sichtbarkeit_nutzergewinnung_community_nutzerbindung_nachhaltigkeit_lokalität_run1_seed22066.csv
456.0,16981.0,9526.976133333334,1.0,62.0,0.0,0.0,0.2,0.3,"Sichtbarkeit & Nutzergewinnung, Community & Nutzerbindung, Nachhaltigkeit & Lokalität",22067,simulation_sichtbarkeit_nutzergewinnung_community_nutzerbindung_nachhaltigkeit_lokalität_run2_seed22067.csv
378.0,15875.0,8875.972799999998,2.0,38.0,0.0,0.0,0.2,0.3,"Sichtbarkeit & Nutzergewinnung, Community & Nutzerbindung, Nachhaltigkeit & Lokalität",22068,simulation_sichtbarkeit_nutzergewinnung_community_nutzerbindung_nachhaltigkeit_lokalität_run3_seed22068.csv
