Anbieter,Nachfrager,Netzwerkeffekte,Neue Anbieter,Neue Nachfrager,Abgewanderte Anbieter,Abgewanderte Nachfrager,Beitrittsrate Anbieter,Beitrittsrate Nachfrager,Strategien,Seed,Dateiname
399.0,16352.0,9142.833333333334,0.0,43.0,0.0,0.0,0.2,0.3,Monetarisierung,1042,simulation_monetarisierung_run1_seed1042.csv
413.0,16937.0,9509.426666666666,3.0,49.0,0.0,0.0,0.2,0.3,Monetarisierung,1043,simulation_monetarisierung_run2_seed1043.csv
425.0,17233.0,9617.856666666665,0.0,59.0,0.0,0.0,0.2,0.3,Monetarisierung,1044,simulation_monetarisierung_run3_seed1044.csv
379.0,16664.0,9319.739999999998,1.0,49.0,0.0,0.0,0.2,0.3,Monetarisierung,1045,simulation_monetarisierung_run4_seed1045.csv
447.0,17000.0,9509.156666666666,0.0,52.0,0.0,0.0,0.2,0.3,Monetarisierung,1046,simulation_monetarisierung_run5_seed1046.csv
