Anbieter,Nachfrager,Netzwerkeffekte,Neue Anbieter,Neue Nachfrager,Abgewanderte Anbieter,Abgewanderte Nachfrager,Beitrittsrate Anbieter,Beitrittsrate Nachfrager,Strategien,Seed,Dateiname
364.0,16913.0,9429.316666666668,3.0,50.0,0.0,0.0,0.2,0.3,Eigenes Forum,42,simulation_eigenes_forum_run1_seed42.csv
358.0,16103.0,8991.566666666668,2.0,64.0,0.0,0.0,0.19970852656493282,0.3,Eigenes Forum,43,simulation_eigenes_forum_run2_seed43.csv
429.0,16512.0,9240.369999999999,1.0,40.0,0.0,0.0,0.2,0.3,Eigenes Forum,44,simulation_eigenes_forum_run3_seed44.csv
407.0,16203.0,9058.869999999999,2.0,52.0,0.0,0.0,0.2,0.3,Eigenes Forum,45,simulation_eigenes_forum_run4_seed45.csv
425.0,16727.0,9370.856666666667,1.0,48.0,0.0,0.0,0.2,0.3,Eigenes Forum,46,simulation_eigenes_forum_run5_seed46.csv
