Anbieter,Nachfrager,Netzwerkeffekte,Neue Anbieter,Neue Nachfrager,Abgewanderte Anbieter,Abgewanderte Nachfrager,Beitrittsrate Anbieter,Beitrittsrate Nachfrager,Strategien,Seed,Dateiname
402.0,17025.0,9534.046133333333,1.0,48.0,0.0,0.0,0.2,0.3,"Sichtbarkeit & Nutzergewinnung, Monetarisierung, Nachhaltigkeit & Lokalität",12063,simulation_sichtbarkeit_nutzergewinnung_monetarisierung_nachhaltigkeit_lokalität_run1_seed12063.csv
389.0,16134.0,9070.796133333333,2.0,51.0,0.0,0.0,0.19805310071845716,0.3,"Sichtbarkeit & Nutzergewinnung, Monetarisierung, Nachhaltigkeit & Lokalität",12064,simulation_sichtbarkeit_nutzergewinnung_monetarisierung_nachhaltigkeit_lokalität_run2_seed12064.csv
461.0,16839.0,9442.316133333334,2.0,44.0,0.0,0.0,0.2,0.3,"Sichtbarkeit & Nutzergewinnung, Monetarisierung, Nachhaltigkeit & Lokalität",12065,simulation_sichtbarkeit_nutzergewinnung_monetarisierung_nachhaltigkeit_lokalität_run3_seed12065.csv
