Anbieter,Nachfrager,Netzwerkeffekte,Neue Anbieter,Neue Nachfrager,Abgewanderte Anbieter,Abgewanderte Nachfrager,Beitrittsrate Anbieter,Beitrittsrate Nachfrager,Strategien,Seed,Dateiname
391.0,16663.0,9335.046666666665,2.0,53.0,0.0,0.0,0.2,0.3,"Monetarisierung, Community & Nutzerbindung, Nachhaltigkeit & Lokalität",12069,simulation_monetarisierung_community_nutzerbindung_nachhaltigkeit_lokalität_run1_seed12069.csv
388.0,15894.0,8914.689999999999,2.0,53.0,0.0,0.0,0.2,0.3,"Monetarisierung, Community & Nutzerbindung, Nachhaltigkeit & Lokalität",12070,simulation_monetarisierung_community_nutzerbindung_nachhaltigkeit_lokalität_run2_seed12070.csv
400.0,15977.0,8944.763333333332,2.0,40.0,0.0,0.0,0.2,0.3,"Monetarisierung, Community & Nutzerbindung, Nachhaltigkeit & Lokalität",12071,simulation_monetarisierung_community_nutzerbindung_nachhaltigkeit_lokalität_run3_seed12071.csv
